workerId,ITEM_ID,ITEM_FUNCTION,ITEM_SUBGROUP,case,class,verb,comment,ANSWER,ANSWER_POSITION,OPTION_0_ITEM,OPTION_1_ITEM,OPTION_0_KEY_CONDITION,OPTION_1_KEY_CONDITION,date_time_begin,date_time_end,rt,trial_index
447,f62,filler,related,,,,BenO_dat,ObjSubj,below,"Sarah hat gehört, dass eine App einem Nutzer assistiert hat.","Sarah hat gehört, dass einem Nutzer eine App assistiert hat.",SubjObj,ObjSubj,17:36:25,17:36:34,9244,30
447,t14,test,,dat,EO,missfallen,test,ObjSubj,below,"Sarah hat gehört, dass eine Aussage einem General missfallen hat.","Sarah hat gehört, dass einem General eine Aussage missfallen hat.",SubjObj,ObjSubj,17:36:34,17:36:41,6877,31
447,f55,filler,related,,,,BenO_dat,SubjObj,below,"Nele hat berichtet, dass ein Denkmal einem Staatsmann gegolten hat.","Nele hat berichtet, dass einem Staatsmann ein Denkmal gegolten hat.",SubjObj,ObjSubj,17:36:41,17:36:49,7792,32
447,t02,test,,acc,EO,anwidern,test,SubjObj,below,"David hat gehört, dass ein Spektakel einen Anwalt angewidert hat.","David hat gehört, dass einen Anwalt ein Spektakel angewidert hat.",SubjObj,ObjSubj,17:36:49,17:37:05,16143,33
447,f46,filler,related,,,,refl_ES,accept,below,"Anna hat erzählt, dass sich eine Geschäftspartnerin über die hiesigen Gepflogenheiten gewundert hat.","Anna hat erzählt, dass eine Geschäftspartnerin über die hiesigen Gepflogenheiten sich gewundert hat.",accept,?,17:37:05,17:37:12,7544,34
447,t16,test,,dat,EO,widerstreben,test,ObjSubj,below,"Anna hat gesagt, dass ein Ritual einem Priester widerstrebt hat.","Anna hat gesagt, dass einem Priester ein Ritual widerstrebt hat.",SubjObj,ObjSubj,17:37:12,17:37:20,7747,35
447,f63,filler,unrelated,,,,def,accept,below,"Anna hat gehört, dass dem Mann ein Bild gezeigt wurde.","Anna hat gehört, dass ein Bild dem Mann gezeigt wurde.",accept,?,17:37:20,17:37:27,7161,36
447,f24,control,unrelated,,,,pers_pron,accept,above,"Sarah hat erzählt, dass er ihr ein Handtuch gegeben hat.","Sarah hat erzählt, dass ihr er ein Handtuch gegeben hat.",accept,*,17:37:27,17:37:38,10253,37
447,f40,filler,related,,,,BenO_dat,SubjObj,above,"Ali hat gesagt, dass ein Grenzwall einem König gedient hat.","Ali hat gesagt, dass einem König ein Grenzwall gedient hat.",SubjObj,ObjSubj,17:37:38,17:37:46,8620,38
447,t15,test,,dat,EO,nahegehen,test,ObjSubj,below,"Nele hat berichtet, dass ein Missgeschick einem Kollegen nahegegangen ist.","Nele hat berichtet, dass einem Kollegen ein Missgeschick nahegegangen ist.",SubjObj,ObjSubj,17:37:46,17:37:54,7330,39
447,f04,attention,related,,,,EO_perf_aux,accept,above,"Tina hat erzählt, dass eine Beleidigung einem Künstler leidgetan hat.","Tina hat erzählt, dass eine Beleidigung einem Künstler leidgetan ist.",accept,*,17:37:54,17:38:03,9835,40
447,t10,test,,dat,EO,behagen,test,ObjSubj,below,"David hat gehört, dass eine Aufgabe einem Kletterer behagt hat.","David hat gehört, dass einem Kletterer eine Aufgabe behagt hat.",SubjObj,ObjSubj,17:38:03,17:38:16,12594,41
447,f37,filler,related,,,,BenO_dat,ObjSubj,above,"Julia hat erzählt, dass ein Medikament einem Patienten geholfen hat.","Julia hat erzählt, dass einem Patienten ein Medikament geholfen hat.",SubjObj,ObjSubj,17:38:16,17:38:34,17890,42
447,f20,control,unrelated,,,,article_count,*,above,"Marek hat mitbekommen, dass sich eine Kollegin abfällig über eine Verwandte geäußert hat.","Marek hat mitbekommen, dass sich Kollegin abfällig über eine Verwandte geäußert hat.",accept,*,17:38:34,17:38:46,11860,43
447,f06,attention,unrelated,,,,article_count,accept,above,"Maurice hat gesagt, dass der Mond aufgegangen ist.","Maurice hat gesagt, dass Mond aufgegangen ist.",accept,*,17:38:46,17:38:54,8356,44
447,f26,control,unrelated,,,,pers_pron,accept,above,"Eva hat erzählt, dass sie ihn gestern getroffen hat.","Eva hat erzählt, dass ihn sie gestern getroffen hat.",accept,*,17:38:54,17:38:59,5269,45
447,f60,filler,unrelated,,,,pers_pron,accept_SO,above,"Kira hat gehört, dass sie es ihm endlich zugeschickt haben.","Kira hat gehört, dass es sie ihm endlich zugeschickt haben.",accept_SO,*_OS,17:38:59,17:39:06,6544,46
447,f18,control,related,,,,EO_art,accept,above,"Ali hat berichtet, dass diese Enthüllung einen Journalisten schockiert hat.","Ali hat berichtet, dass diese Enthüllung einer Journalisten schockiert hat.",accept,*,17:39:06,17:39:22,16084,47
447,f09,attention,unrelated,,,,weather_es,accept,below,"Anna hat gehört, dass es in der Atacama-Wüste geregnet hat.","Anna hat gehört, dass in der Atacama-Wüste geregnet hat.",accept,*,17:39:22,17:39:29,6892,48
447,f22,control,unrelated,,,,v2,accept,above,"Maurice hat behauptet, dass er einem Schauspieler ähnelt.","Maurice hat behauptet, dass er ähnelt einem Schauspieler.",accept,*,17:39:29,17:39:35,6512,49
447,f33,filler,related,,,,BenO_acc,SubjObj,above,"Jonas hat erzählt, dass ein Zwischenfall einen Beamten beeinträchtigt hat.","Jonas hat erzählt, dass einen Beamten ein Zwischenfall beeinträchtigt hat.",SubjObj,ObjSubj,17:39:35,17:39:45,9867,50
447,f19,control,unrelated,,,,article_count,accept,above,"Nora hat gehört, dass sich ihr Chef in eine Beraterin verliebt hat.","Nora hat gehört, dass sich ihr Chef in Beraterin verliebt hat.",accept,*,17:39:45,17:39:54,9068,51
447,f10,attention,unrelated,,,,weather_es,accept,below,"Maurice hat gesagt, dass es in Paderborn gestern gestürmt hat.","Maurice hat gesagt, dass in Paderborn gestern gestürmt hat.",accept,*,17:39:54,17:40:00,5170,52
447,f08,attention,unrelated,,,,weather_es,accept,below,"Marek hat erzählt, dass es in Österreich geschneit hat.","Marek hat erzählt, dass in Österreich geschneit hat.",accept,*,17:40:00,17:40:04,4116,53
447,f25,control,unrelated,,,,pers_pron,*,above,"Simon hat gehört, dass sie ihm etwas zugerufen hat.","Simon hat gehört, dass ihm sie etwas zugerufen hat.",accept,*,17:40:04,17:40:10,6580,54
447,f36,filler,related,,,,BenO_acc,SubjObj,above,"Marek hat berichtet, dass ein Schneesturm einen Springer behindert hat.","Marek hat berichtet, dass einen Springer ein Schneesturm behindert hat.",SubjObj,ObjSubj,17:40:10,17:40:17,6240,55
447,t11,test,,dat,EO,einleuchten,test,ObjSubj,above,"Leon hat berichtet, dass ein Vorgehen einem Nachbarn eingeleuchtet hat.","Leon hat berichtet, dass einem Nachbarn ein Vorgehen eingeleuchtet hat.",SubjObj,ObjSubj,17:40:17,17:40:27,10518,56
447,f45,filler,related,,,,refl_ES,accept,below,"Nadja hat gehört, dass sich ihre Mutter über das Geschenk gefreut hat.","Nadja hat gehört, dass ihre Mutter über das Geschenk sich gefreut hat.",accept,?,17:40:27,17:40:33,6196,57
447,f17,control,related,,,,EO_art,accept,above,"Leon hat erzählt, dass das bekannte Problem den Kanzlerkandidaten bedrückt hat.","Leon hat erzählt, dass die bekannte Problem den Kanzlerkandidaten bedrückt hat.",accept,*,17:40:33,17:40:47,13920,58
447,f61,filler,unrelated,,,,pers_pron,accept_SO,below,"Selma hat gesehen, dass er es in den Briefkasten geworfen hat.","Selma hat gesehen, dass es er in den Briefkasten geworfen hat.",accept_SO,*_OS,17:40:47,17:40:53,6107,59
447,f21,control,unrelated,,,,v2,accept,below,"Maryam hat erzählt, dass sie einem Bedürftigen Geld zukommen lässt.","Maryam hat erzählt, dass sie lässt einem Bedürftigen Geld zukommen.",accept,*,17:40:53,17:40:58,5219,60
447,f34,filler,related,,,,BenO_acc,SubjObj,above,"David hat gehört, dass ein Bremsassistent einen Autofahrer unterstützt hat.","David hat gehört, dass einen Autofahrer ein Bremsassistent unterstützt hat.",SubjObj,ObjSubj,17:40:58,17:41:07,8156,61
447,t01,test,,acc,EO,interessieren,test,ObjSubj,above,"Jonas hat erzählt, dass ein Piratenfilm einen Besucher interessiert hat.","Jonas hat erzählt, dass einen Besucher ein Piratenfilm interessiert hat.",SubjObj,ObjSubj,17:41:07,17:41:18,11855,62
447,f47,filler,related,,,,refl_ES,accept,below,"Thorsten hat berichtet, dass sich die Kinder für französischen Rap interessieren.","Thorsten hat berichtet, dass die Kinder für französischen Rap sich interessieren.",accept,?,17:41:18,17:41:26,7395,63
447,f14,control,related,,,,EO_cong,accept,below,"Marek hat gehört, dass ein Kompliment einen Mitspieler erheitert hat.","Marek hat gehört, dass ein Kompliment einen Mitspieler erheitert haben.",accept,*,17:41:26,17:41:34,7835,64
447,f56,filler,unrelated,,,,weather_es,accept,below,"Nadja hat gesagt, dass es gestern gehagelt hat.","Nadja hat gesagt, dass gestern gehagelt hat.",accept,*,17:41:34,17:41:38,4108,65
447,t12,test,,dat,EO,gefallen,test,ObjSubj,below,"Ali hat gesagt, dass ein Selbstporträt einem Maler gefallen hat.","Ali hat gesagt, dass einem Maler ein Selbstporträt gefallen hat.",SubjObj,ObjSubj,17:41:38,17:41:45,6954,66
447,f01,attention,related,,,,EO_perf_aux,accept,above,"Sarah hat erzählt, dass das Kompliment einem Studenten geschmeichelt hat.","Sarah hat erzählt, dass das Kompliment einem Studenten geschmeichelt ist.",accept,*,17:41:45,17:41:56,10877,67
447,f13,control,related,,,,EO_cong,accept,above,"Ali hat mitbekommen, dass die Behandlung den Patienten aufgewühlt hat.","Ali hat mitbekommen, dass die Behandlung den Patienten aufgewühlt haben.",accept,*,17:41:56,17:42:14,18414,68
447,f59,filler,unrelated,,,,pers_pron,accept_SO,below,"Ali hat erzählt, dass er ihnen ein Eis spendiert hat.","Ali hat erzählt, dass ihnen er ein Eis spendiert hat.",accept_SO,*_OS,17:42:14,17:42:20,6373,69
447,f12,control,related,,,,EO_prep,accept,below,"David hat erzählt, dass sich der Trainer über sein Missgeschick amüsiert hat.","David hat erzählt, dass sich der Trainer um sein Missgeschick amüsiert hat.",accept,*,17:42:20,17:42:31,10841,70
447,f05,attention,related,,,,EO_perf_aux,accept,below,"Nora hat mitbekommen, dass der Fleck einen Bekannten gestört hat.","Nora hat mitbekommen, dass der Fleck einen Bekannten gestört ist.",accept,*,17:42:31,17:42:41,9686,71
447,f11,control,related,,,,EO_prep,accept,below,"Nele hat berichtet, dass sich die Chefin über das Geschenk gefreut hat.","Nele hat berichtet, dass sich die Chefin um das Geschenk gefreut hat.",accept,*,17:42:41,17:42:45,4273,72
447,f53,filler,related,,,,BenO_acc,SubjObj,below,"Nele hat berichtet, dass ein Zufall einen Mann gerettet hat.","Nele hat berichtet, dass einen Mann ein Zufall gerettet hat.",SubjObj,ObjSubj,17:42:45,17:42:52,6613,73
447,t05,test,,acc,EO,bezaubern,test,SubjObj,above,"Eva hat erzählt, dass ein Holzspielzeug einen Jungen bezaubert hat.","Eva hat erzählt, dass einen Jungen ein Holzspielzeug bezaubert hat.",SubjObj,ObjSubj,17:42:52,17:42:58,6440,74
447,f03,attention,related,,,,EO_perf_aux,accept,below,"Ali hat mitbekommen, dass die Verletzung einen Mitspieler schockiert hat.","Ali hat mitbekommen, dass die Verletzung einen Mitspieler schockiert ist.",accept,*,17:42:58,17:43:04,5405,75
447,f16,control,related,,,,EO_art,accept,above,"Kira hat gehört, dass die Route eine Bergsteigerin frustriert hat.","Kira hat gehört, dass die Route einem Bergsteigerin frustriert hat.",accept,*,17:43:04,17:43:14,9910,76
447,f51,filler,related,,,,BenO_dat,ObjSubj,below,"Selma hat erzählt, dass eine Haftstrafe einem Erpresser gedroht hat.","Selma hat erzählt, dass einem Erpresser eine Haftstrafe gedroht hat.",SubjObj,ObjSubj,17:43:14,17:43:28,14399,77
447,f23,control,unrelated,,,,v2,accept,above,"Kira hat gemeint, dass ein Mitschüler gestern geschlafen hat.","Kira hat gemeint, dass ein Mitschüler hat gestern geschlafen.",accept,*,17:43:28,17:43:40,12275,78
447,f42,filler,related,,,,Unacc_dat,ObjSubj,above,"Sarah hat gehört, dass eine Zutat einem Bäcker ausgegangen ist.","Sarah hat gehört, dass einem Bäcker eine Zutat ausgegangen ist.",SubjObj,ObjSubj,17:43:40,17:43:51,10345,79
447,t08,test,,acc,EO,verärgern,test,SubjObj,above,"Anna hat gesagt, dass ein Verfahren einen Richter verärgert hat.","Anna hat gesagt, dass einen Richter ein Verfahren verärgert hat.",SubjObj,ObjSubj,17:43:51,17:43:59,7980,80
447,f39,filler,related,,,,BenO_dat,SubjObj,below,"Leon hat berichtet, dass eine Erkenntnis einem Bekannten genützt hat.","Leon hat berichtet, dass einem Bekannten eine Erkenntnis genützt hat.",SubjObj,ObjSubj,17:43:59,17:44:09,10043,81
446,f27,calibration,related,,,,EO_perf_aux,accept,below,"Marek hat berichtet, dass der Film einen Kritiker gelangweilt hat.","Marek hat berichtet, dass der Film einen Kritiker gelangweilt ist.",accept,*,17:30:54,17:31:05,10505,0
446,f30,calibration,related,,,,def,accept,above,"Kira hat gesagt, dass den Stadtwerken ein hoher Betrag überwiesen wurde.","Kira hat gesagt, dass ein hoher Betrag den Stadtwerken überwiesen wurde.",accept,?,17:31:05,17:31:16,10671,1
446,f29,calibration,related,,,,refl_ES,accept,below,"Julia hat erzählt, dass sich ihr Bruder für sein Verhalten geschämt hat.","Julia hat erzählt, dass ihr Bruder für sein Verhalten sich geschämt hat.",accept,?,17:31:16,17:31:24,7865,2
446,f28,calibration,related,,,,EO_perf_aux,accept,above,"Leon hat erwähnt, dass seiner Mutter die Entlassung zugesetzt hat.","Leon hat erwähnt, dass seiner Mutter die Entlassung zugesetzt ist.",accept,*,17:31:24,17:31:49,25056,3
446,f31,calibration,unrelated,,,,def,accept,below,"Sarah hat gehört, dass dem Nachbarn ein Paket gegeben wurde.","Sarah hat gehört, dass ein Paket dem Nachbarn gegeben wurde.",accept,?,17:31:49,17:31:57,8761,4
446,f32,calibration,unrelated,,,,v2,accept,below,"Jonas hat mitbekommen, dass gestern ein Lehrer verprügelt wurde.","Jonas hat mitbekommen, dass gestern wurde ein Lehrer verprügelt.",accept,*,17:31:57,17:32:05,7202,5
446,t07,test,,acc,EO,nerven,test,ObjSubj,above,"Nele hat berichtet, dass eine Karikatur einen Politiker genervt hat.","Nele hat berichtet, dass einen Politiker eine Karikatur genervt hat.",SubjObj,ObjSubj,17:32:05,17:32:17,12863,6
446,f05,attention,related,,,,EO_perf_aux,accept,below,"Nora hat mitbekommen, dass der Fleck einen Bekannten gestört hat.","Nora hat mitbekommen, dass der Fleck einen Bekannten gestört ist.",accept,*,17:32:17,17:32:23,5939,7
446,t08,test,,acc,EO,verärgern,test,SubjObj,below,"Anna hat gesagt, dass ein Verfahren einen Richter verärgert hat.","Anna hat gesagt, dass einen Richter ein Verfahren verärgert hat.",SubjObj,ObjSubj,17:32:23,17:32:32,8854,8
446,f55,filler,related,,,,BenO_dat,SubjObj,below,"Nele hat berichtet, dass ein Denkmal einem Staatsmann gegolten hat.","Nele hat berichtet, dass einem Staatsmann ein Denkmal gegolten hat.",SubjObj,ObjSubj,17:32:32,17:32:44,11670,9
446,t09,test,,dat,EO,auffallen,test,SubjObj,below,"Julia hat erzählt, dass eine Entwicklung einem Besucher aufgefallen ist.","Julia hat erzählt, dass einem Besucher eine Entwicklung aufgefallen ist.",SubjObj,ObjSubj,17:32:44,17:32:57,12623,10
446,f50,filler,related,,,,BenO_acc,SubjObj,above,"Sarah hat gehört, dass ein Fehler einen Turner begünstigt hat.","Sarah hat gehört, dass einen Turner ein Fehler begünstigt hat.",SubjObj,ObjSubj,17:32:57,17:33:07,10048,11
446,f07,attention,unrelated,,,,article_count,accept,below,"Julia hat angedeutet, dass ihr Chef einen älteren Herrn übers Ohr gehauen hat.","Julia hat angedeutet, dass ihr Chef älteren Herrn übers Ohr gehauen hat.",accept,*,17:33:07,17:33:15,8911,12
446,t01,test,,acc,EO,interessieren,test,ObjSubj,below,"Jonas hat erzählt, dass ein Piratenfilm einen Besucher interessiert hat.","Jonas hat erzählt, dass einen Besucher ein Piratenfilm interessiert hat.",SubjObj,ObjSubj,17:33:15,17:33:23,7218,13
446,f09,attention,unrelated,,,,weather_es,*,below,"Anna hat gehört, dass es in der Atacama-Wüste geregnet hat.","Anna hat gehört, dass in der Atacama-Wüste geregnet hat.",accept,*,17:33:23,17:34:05,42477,14
446,f56,filler,unrelated,,,,weather_es,accept,below,"Nadja hat gesagt, dass es gestern gehagelt hat.","Nadja hat gesagt, dass gestern gehagelt hat.",accept,*,17:34:05,17:34:12,7014,15
446,f02,attention,related,,,,EO_perf_aux,accept,below,"Eva hat gehört, dass dieser Kommentar einer Mitspielerin zugesetzt hat.","Eva hat gehört, dass dieser Kommentar einer Mitspielerin zugesetzt ist.",accept,*,17:34:12,17:34:42,30086,16
446,f57,filler,unrelated,,,,pers_pron,accept_SO,below,"David hat erzählt, dass er es gehört hat.","David hat erzählt, dass es er gehört hat.",accept_SO,*_OS,17:34:42,17:34:52,10167,17
446,f47,filler,related,,,,refl_ES,accept,below,"Thorsten hat berichtet, dass sich die Kinder für französischen Rap interessieren.","Thorsten hat berichtet, dass die Kinder für französischen Rap sich interessieren.",accept,?,17:34:52,17:35:02,9565,18
446,f36,filler,related,,,,BenO_acc,SubjObj,below,"Marek hat berichtet, dass ein Schneesturm einen Springer behindert hat.","Marek hat berichtet, dass einen Springer ein Schneesturm behindert hat.",SubjObj,ObjSubj,17:35:02,17:35:10,7880,19
446,t10,test,,dat,EO,behagen,test,SubjObj,below,"David hat gehört, dass eine Aufgabe einem Kletterer behagt hat.","David hat gehört, dass einem Kletterer eine Aufgabe behagt hat.",SubjObj,ObjSubj,17:35:10,17:35:18,8423,20
446,f52,filler,related,,,,BenO_dat,ObjSubj,below,"Julia hat erzählt, dass eine Niederlage einem Politiker angehaftet hat.","Julia hat erzählt, dass einem Politiker eine Niederlage angehaftet hat.",SubjObj,ObjSubj,17:35:18,17:35:27,8244,21
446,f60,filler,unrelated,,,,pers_pron,accept_SO,below,"Kira hat gehört, dass sie es ihm endlich zugeschickt haben.","Kira hat gehört, dass es sie ihm endlich zugeschickt haben.",accept_SO,*_OS,17:35:27,17:35:37,10135,22
446,t04,test,,acc,EO,verblüffen,test,SubjObj,below,"Marek hat berichtet, dass ein Resultat einen Forscher verblüfft hat.","Marek hat berichtet, dass einen Forscher ein Resultat verblüfft hat.",SubjObj,ObjSubj,17:35:37,17:35:50,13497,23
446,f39,filler,related,,,,BenO_dat,SubjObj,below,"Leon hat berichtet, dass eine Erkenntnis einem Bekannten genützt hat.","Leon hat berichtet, dass einem Bekannten eine Erkenntnis genützt hat.",SubjObj,ObjSubj,17:35:50,17:36:00,9834,24
446,t12,test,,dat,EO,gefallen,test,ObjSubj,above,"Ali hat gesagt, dass ein Selbstporträt einem Maler gefallen hat.","Ali hat gesagt, dass einem Maler ein Selbstporträt gefallen hat.",SubjObj,ObjSubj,17:36:00,17:36:08,7772,25
446,f04,attention,related,,,,EO_perf_aux,accept,below,"Tina hat erzählt, dass eine Beleidigung einem Künstler leidgetan hat.","Tina hat erzählt, dass eine Beleidigung einem Künstler leidgetan ist.",accept,*,17:36:08,17:36:38,30132,26
446,f03,attention,related,,,,EO_perf_aux,accept,above,"Ali hat mitbekommen, dass die Verletzung einen Mitspieler schockiert hat.","Ali hat mitbekommen, dass die Verletzung einen Mitspieler schockiert ist.",accept,*,17:36:38,17:36:45,7435,27
446,f22,control,unrelated,,,,v2,accept,above,"Maurice hat behauptet, dass er einem Schauspieler ähnelt.","Maurice hat behauptet, dass er ähnelt einem Schauspieler.",accept,*,17:36:45,17:36:58,12153,28
446,f10,attention,unrelated,,,,weather_es,*,below,"Maurice hat gesagt, dass es in Paderborn gestern gestürmt hat.","Maurice hat gesagt, dass in Paderborn gestern gestürmt hat.",accept,*,17:36:58,17:37:21,23025,29
446,t16,test,,dat,EO,widerstreben,test,SubjObj,below,"Anna hat gesagt, dass ein Ritual einem Priester widerstrebt hat.","Anna hat gesagt, dass einem Priester ein Ritual widerstrebt hat.",SubjObj,ObjSubj,17:37:21,17:37:43,22697,30
446,f61,filler,unrelated,,,,pers_pron,accept_SO,below,"Selma hat gesehen, dass er es in den Briefkasten geworfen hat.","Selma hat gesehen, dass es er in den Briefkasten geworfen hat.",accept_SO,*_OS,17:37:43,17:37:51,7668,31
